-0.400000	0.400000
-1.400000	-0.600000

11.600000	12.400000
10.600000	11.400000
11.333333	10.666667

-0.333333	1.400000
-0.333333	0.400000

-0.333333	0.400000
-0.333333	0.400000
-0.333333	-0.600000

-0.333333	12.400000
-0.333333	11.400000
0.266667	10.666667
-0.733333	9.666667

12.266667	9.666667
11.266667	9.666667
11.266667	9.666667

-0.266667	2.400000
-0.266667	1.400000

-0.266667	1.400000
-0.266667	1.400000
-0.266667	0.400000

-0.266667	0.400000
-0.266667	0.400000
-0.266667	-0.600000

-0.266667	12.400000
-0.266667	11.400000
-0.266667	10.400000

-0.266667	10.400000
-0.266667	10.400000
0.200000	9.666667
-0.800000	8.666667

12.200000	8.666667
11.200000	8.666667
11.200000	8.666667

-0.200000	3.400000
-1.200000	3.400000

11.800000	3.400000
10.800000	3.400000
11.133333	2.666667
11.133333	3.666667

11.133333	3.666667
11.133333	3.666667
11.133333	4.666667

11.133333	4.666667
11.133333	4.666667
11.133333	5.666667

11.133333	5.666667
11.133333	5.666667
11.133333	6.666667

11.133333	6.666667
11.133333	6.666667
11.133333	7.666667

11.133333	7.666667
11.133333	7.666667
11.133333	7.666667

-0.133333	4.400000
-1.133333	4.400000

11.866667	4.400000
10.866667	4.400000
11.066667	3.666667
11.066667	4.666667

11.066667	4.666667
11.066667	4.666667
11.066667	5.666667

11.066667	5.666667
11.066667	5.666667
11.066667	6.666667

11.066667	6.666667
11.066667	6.666667
11.066667	6.666667

-0.066667	5.400000
-1.066667	5.400000

11.933333	5.400000
10.933333	5.400000
11.000000	4.666667
11.000000	5.666667

11.000000	5.666667
11.000000	5.666667
11.000000	5.666667

0.000000	6.400000
-1.000000	5.400000

12.000000	5.400000
11.000000	5.400000
10.933333	4.666667

0.066667	7.400000
0.066667	6.400000

0.066667	6.400000
0.066667	6.400000
0.066667	5.400000

0.066667	5.400000
0.066667	5.400000
-0.133333	4.666667
-1.133333	3.666667

11.866667	3.666667
10.866667	3.666667
10.866667	3.666667

0.133333	8.400000
0.133333	7.400000

0.133333	7.400000
0.133333	7.400000
0.133333	6.400000

0.133333	6.400000
0.133333	6.400000
0.133333	5.400000

0.133333	5.400000
0.133333	5.400000
0.133333	4.400000

0.133333	4.400000
0.133333	4.400000
-0.200000	3.666667
-1.200000	2.666667

11.800000	2.666667
10.800000	2.666667
10.800000	2.666667

0.200000	9.400000
-0.800000	9.400000

12.200000	9.400000
11.200000	9.400000
10.733333	8.666667
10.733333	9.666667

10.733333	9.666667
10.733333	9.666667
10.733333	10.666667

10.733333	10.666667
10.733333	10.666667
10.733333	11.666667

10.733333	-1.333333
10.733333	-0.333333
10.733333	0.666667

10.733333	0.666667
10.733333	0.666667
10.733333	1.666667

10.733333	1.666667
10.733333	1.666667
10.733333	1.666667

0.266667	10.400000
-0.733333	10.400000

12.266667	10.400000
11.266667	10.400000
10.666667	9.666667
10.666667	10.666667

10.666667	10.666667
10.666667	10.666667
10.666667	11.666667

10.666667	-1.333333
10.666667	-0.333333
10.666667	0.666667

10.666667	0.666667
10.666667	0.666667
10.666667	0.666667

0.333333	11.400000
-0.666667	11.400000

12.333333	11.400000
11.333333	11.400000
10.600000	10.666667
10.600000	11.666667

10.600000	-1.333333
10.600000	-0.333333
10.600000	-0.333333

0.600000	0.333333
-0.400000	0.333333

-0.400000	0.333333
-0.400000	0.333333
-1.400000	0.333333

11.600000	0.333333
10.600000	0.333333
11.333333	-0.266667
10.333333	-1.266667

10.333333	11.733333
10.333333	10.733333
10.333333	10.733333

0.666667	1.333333
-0.333333	0.333333

-0.333333	0.333333
-0.333333	0.333333
-1.333333	-0.666667

11.666667	12.333333
10.666667	11.333333
9.666667	10.333333

9.666667	10.333333
9.666667	10.333333
10.266667	9.733333

0.733333	2.333333
0.733333	1.333333

0.733333	1.333333
0.733333	1.333333
0.733333	0.333333

0.733333	0.333333
0.733333	0.333333
1.200000	-0.266667
0.200000	-1.266667

0.200000	11.733333
0.200000	10.733333
-0.800000	9.733333

12.200000	9.733333
11.200000	9.733333
10.200000	8.733333

10.200000	8.733333
10.200000	8.733333
10.200000	8.733333

0.800000	3.333333
0.800000	2.333333

0.800000	2.333333
0.800000	2.333333
0.800000	1.333333

0.800000	1.333333
0.800000	1.333333
0.800000	0.333333

0.800000	0.333333
0.800000	0.333333
0.800000	-0.666667

0.800000	12.333333
0.800000	11.333333
1.133333	10.733333
0.133333	9.733333

0.133333	9.733333
0.133333	9.733333
-0.866667	8.733333

12.133333	8.733333
11.133333	8.733333
10.133333	7.733333

10.133333	7.733333
10.133333	7.733333
10.133333	7.733333

0.866667	4.333333
-0.133333	4.333333

-0.133333	4.333333
-0.133333	4.333333
-1.133333	4.333333

11.866667	4.333333
10.866667	4.333333
9.866667	4.333333

9.866667	4.333333
9.866667	4.333333
10.066667	3.733333
10.066667	4.733333

10.066667	4.733333
10.066667	4.733333
10.066667	5.733333

10.066667	5.733333
10.066667	5.733333
10.066667	6.733333

10.066667	6.733333
10.066667	6.733333
10.066667	6.733333

0.933333	5.333333
-0.066667	5.333333

-0.066667	5.333333
-0.066667	5.333333
-1.066667	5.333333

11.933333	5.333333
10.933333	5.333333
9.933333	5.333333

9.933333	5.333333
9.933333	5.333333
10.000000	4.733333
10.000000	5.733333

10.000000	5.733333
10.000000	5.733333
10.000000	5.733333

1.000000	6.333333
0.000000	6.333333

0.000000	6.333333
0.000000	6.333333
-1.000000	6.333333

12.000000	6.333333
11.000000	6.333333
10.933333	5.733333
9.933333	4.733333

9.933333	4.733333
9.933333	4.733333
9.933333	4.733333

1.066667	7.333333
0.066667	6.333333

0.066667	6.333333
0.066667	6.333333
-0.933333	5.333333

12.066667	5.333333
11.066667	5.333333
10.066667	4.333333

10.066667	4.333333
10.066667	4.333333
9.866667	3.733333

1.133333	8.333333
1.133333	7.333333

1.133333	7.333333
1.133333	7.333333
1.133333	6.333333

1.133333	6.333333
1.133333	6.333333
0.800000	5.733333
-0.200000	4.733333

-0.200000	4.733333
-0.200000	4.733333
-1.200000	3.733333

11.800000	3.733333
10.800000	3.733333
9.800000	2.733333

9.800000	2.733333
9.800000	2.733333
9.800000	2.733333

1.200000	9.333333
1.200000	8.333333

1.200000	8.333333
1.200000	8.333333
1.200000	7.333333

1.200000	7.333333
1.200000	7.333333
1.200000	6.333333

1.200000	6.333333
1.200000	6.333333
1.200000	5.333333

1.200000	5.333333
1.200000	5.333333
0.733333	4.733333
-0.266667	3.733333

-0.266667	3.733333
-0.266667	3.733333
-1.266667	2.733333

11.733333	2.733333
10.733333	2.733333
9.733333	1.733333

9.733333	1.733333
9.733333	1.733333
9.733333	1.733333

1.266667	10.333333
0.266667	10.333333

0.266667	10.333333
0.266667	10.333333
-0.733333	10.333333

12.266667	10.333333
11.266667	10.333333
10.266667	10.333333

10.266667	10.333333
10.266667	10.333333
9.666667	9.733333
9.666667	10.733333

9.666667	10.733333
9.666667	10.733333
9.666667	11.733333

9.666667	-1.266667
9.666667	-0.266667
9.666667	0.733333

9.666667	0.733333
9.666667	0.733333
9.666667	0.733333

1.333333	11.333333
0.333333	11.333333

0.333333	11.333333
0.333333	11.333333
-0.666667	11.333333

12.333333	11.333333
11.333333	11.333333
10.333333	11.333333

10.333333	11.333333
10.333333	11.333333
9.600000	10.733333
9.600000	11.733333

9.600000	-1.266667
9.600000	-0.266667
9.600000	-0.266667

1.600000	0.266667
0.600000	0.266667

0.600000	0.266667
0.600000	0.266667
-0.400000	0.266667

-0.400000	0.266667
-0.400000	0.266667
-1.400000	0.266667

11.600000	0.266667
10.600000	0.266667
9.600000	0.266667

9.600000	0.266667
9.600000	0.266667
10.333333	-0.200000
9.333333	-1.200000

9.333333	11.800000
9.333333	10.800000
9.333333	10.800000

1.666667	1.266667
0.666667	1.266667

0.666667	1.266667
0.666667	1.266667
-0.333333	1.266667

